course_name,institute,duration,fees,category,level,location,mode,description,course_url,source,cost_numeric,duration_numeric,is_estimated
Bachelor of Business Management Honours in Accounting and Finance,Saegis Campus,,,Business Management - Specialized,Bachelor's Degree,,,,https://www.pickacourse.lk/course/bachelor-of-business-management-honours-in-accounting-and-finance?id=2671,pickacourse.lk,2800000,1460,True
Bachelor of Business Management Honors in Human Resource Management,Saegis Campus,,,Business Management - Specialized,Bachelor's Degree,,,,https://www.pickacourse.lk/course/bachelor-of-business-management-honors-in-human-resource-management?id=2673,pickacourse.lk,2800000,1460,True
BSc (Hons) Business Management - (Top Up),Saegis Campus,,,Business Management,Bachelor's Degree,,,,https://www.pickacourse.lk/course/bsc-hons-business-management-top-up?id=2674,pickacourse.lk,2800000,1460,True
BTEC Higher National Diploma Business (Management),Saegis Campus,,,Business Management,Advanced Diploma / Higher National Diploma,,,,https://www.pickacourse.lk/course/btec-higher-national-diploma-business-management?id=2676,pickacourse.lk,150000,365,True
BTEC Higher National Diploma Business (Marketing),Saegis Campus,,,Business Management - Specialized,Advanced Diploma / Higher National Diploma,,,,https://www.pickacourse.lk/course/btec-higher-national-diploma-business-marketing?id=2677,pickacourse.lk,150000,365,True
BTEC Higher National Diploma Business (Accounting & Finance),Saegis Campus,,,Business Management - Specialized,Advanced Diploma / Higher National Diploma,,,,https://www.pickacourse.lk/course/btec-higher-national-diploma-business-accounting-finance?id=2678,pickacourse.lk,150000,365,True
BTEC Higher Nationals Computing (Network Engineering),Saegis Campus,,,IT,Advanced Diploma / Higher National Diploma,,,,https://www.pickacourse.lk/course/btec-higher-nationals-computing-network-engineering?id=2679,pickacourse.lk,150000,365,True
BTEC Higher Nationals Computing (Data Analytics),Saegis Campus,,,IT,Advanced Diploma / Higher National Diploma,,,,https://www.pickacourse.lk/course/btec-higher-nationals-computing-data-analytics?id=2680,pickacourse.lk,150000,365,True
BTEC Higher Nationals Computing (Software Engineering),Saegis Campus,,,IT,Advanced Diploma / Higher National Diploma,,,,https://www.pickacourse.lk/course/btec-higher-nationals-computing-software-engineering?id=2681,pickacourse.lk,150000,365,True
Diploma in Management and Information Technology,Saegis Campus,,,Business Management,Diploma,,,,https://www.pickacourse.lk/course/diploma-in-management-and-information-technology?id=2683,pickacourse.lk,150000,365,True
International General Certificate in Occupational Health and Safety,Safetek Global,,,Science,Certificate,,,,https://www.pickacourse.lk/course/international-general-certificate-in-occupational-health-and-safety?id=2684,pickacourse.lk,50000,120,True
Certificate in Environmental Management,Safetek Global,,,Science,Certificate,,,,https://www.pickacourse.lk/course/certificate-in-environmental-management?id=2685,pickacourse.lk,50000,120,True
Managing Safely,Safetek Global,,,Science,Certificate,,,,https://www.pickacourse.lk/course/managing-safely?id=2686,pickacourse.lk,50000,120,True
International Award in Fire Safety,Safetek Global,,,Science,Certificate,,,,https://www.pickacourse.lk/course/international-award-in-fire-safety?id=2687,pickacourse.lk,50000,120,True
International Award in HACCP,Safetek Global,,,Science,Certificate,,,,https://www.pickacourse.lk/course/international-award-in-haccp?id=2688,pickacourse.lk,50000,120,True
International Award in Food Safety,Safetek Global,,,Science,Certificate,,,,https://www.pickacourse.lk/course/international-award-in-food-safety?id=2689,pickacourse.lk,50000,120,True
Certified Construction Safety Professional,Safetek Global,,,Science,Certificate,,,,https://www.pickacourse.lk/course/certified-construction-safety-professional?id=2690,pickacourse.lk,50000,120,True
Safety Management System (Sms),Safetek Global,,,Science,Certificate,,,,https://www.pickacourse.lk/course/safety-management-system-sms?id=2691,pickacourse.lk,50000,120,True
First Aid At Work,Safetek Global,,,Science,Certificate,,,,https://www.pickacourse.lk/course/first-aid-at-work?id=2692,pickacourse.lk,50000,120,True
Chemical Safety,Safetek Global,,,Science,Certificate,,,,https://www.pickacourse.lk/course/chemical-safety?id=2693,pickacourse.lk,50000,120,True
Electrical Safety,Safetek Global,,,Science,Certificate,,,,https://www.pickacourse.lk/course/electrical-safety?id=2694,pickacourse.lk,50000,120,True
Scaffolding/temporary Works,Safetek Global,,,Science,Certificate,,,,https://www.pickacourse.lk/course/scaffoldingtemporary-works?id=2695,pickacourse.lk,50000,120,True
Crane Safety,Safetek Global,,,Science,Certificate,,,,https://www.pickacourse.lk/course/crane-safety?id=2696,pickacourse.lk,50000,120,True
Excavation,Safetek Global,,,Science,Certificate,,,,https://www.pickacourse.lk/course/excavation?id=2697,pickacourse.lk,50000,120,True
Working At Height,Safetek Global,,,Science,Certificate,,,,https://www.pickacourse.lk/course/working-at-height?id=2698,pickacourse.lk,50000,120,True
Ergonomics,Safetek Global,,,Science,Certificate,,,,https://www.pickacourse.lk/course/ergonomics?id=2699,pickacourse.lk,50000,120,True
Prevention & Control Of Human Errors,Safetek Global,,,Science,Certificate,,,,https://www.pickacourse.lk/course/prevention-control-of-human-errors?id=2700,pickacourse.lk,50000,120,True
H&s Committees,Safetek Global,,,Science,Certificate,,,,https://www.pickacourse.lk/course/hs-committees?id=2701,pickacourse.lk,50000,120,True
Risk Assessment & Risk Management,Safetek Global,,,Science,Certificate,,,,https://www.pickacourse.lk/course/risk-assessment-risk-management?id=2702,pickacourse.lk,50000,120,True
Construction Safety,Safetek Global,,,Science,Certificate,,,,https://www.pickacourse.lk/course/construction-safety?id=2703,pickacourse.lk,50000,120,True
Inspection & Audit,Safetek Global,,,Science,Certificate,,,,https://www.pickacourse.lk/course/inspection-audit?id=2704,pickacourse.lk,50000,120,True
Organizational Safety Culture,Safetek Global,,,Science,Certificate,,,,https://www.pickacourse.lk/course/organizational-safety-culture?id=2705,pickacourse.lk,50000,120,True
Machinery Safety,Safetek Global,,,Science,Certificate,,,,https://www.pickacourse.lk/course/machinery-safety?id=2706,pickacourse.lk,50000,120,True
Material Handling,Safetek Global,,,Science,Certificate,,,,https://www.pickacourse.lk/course/material-handling?id=2707,pickacourse.lk,50000,120,True
Behavioural Safety Management,Safetek Global,,,Science,Certificate,,,,https://www.pickacourse.lk/course/behavioural-safety-management?id=2708,pickacourse.lk,50000,120,True
Confined Safety,Safetek Global,,,Science,Certificate,,,,https://www.pickacourse.lk/course/confined-safety?id=2709,pickacourse.lk,50000,120,True
"Fire Fighting, Fire & Explosion",Safetek Global,,,Science,Certificate,,,,https://www.pickacourse.lk/course/fire-fighting-fire-explosion?id=2710,pickacourse.lk,50000,120,True
Premises Safety,Safetek Global,,,Science,Certificate,,,,https://www.pickacourse.lk/course/premises-safety?id=2711,pickacourse.lk,50000,120,True
How To Give A Tool Box Talk,Safetek Global,,,Science,Certificate,,,,https://www.pickacourse.lk/course/how-to-give-a-tool-box-talk?id=2712,pickacourse.lk,50000,120,True
B.Sc. Special in Insurance and Risk management,SANASA Campus,,,Business Management,Bachelor's Degree,,,,https://www.pickacourse.lk/course/bsc-special-in-insurance-and-risk-management?id=2713,pickacourse.lk,2800000,1460,True
B. Sc. Special in Regional Science & Planning,SANASA Campus,,,Science,Bachelor's Degree,,,,https://www.pickacourse.lk/course/b-sc-special-in-regional-science-planning?id=2714,pickacourse.lk,2800000,1460,True
B. Sc. Special in Banking & Finance,SANASA Campus,,,Business Management - Specialized,Bachelor's Degree,,,,https://www.pickacourse.lk/course/b-sc-special-in-banking-finance?id=2715,pickacourse.lk,2800000,1460,True
Diploma in Computer Science,Sarvodaya Fusion,,,IT,Diploma,,,,https://www.pickacourse.lk/course/diploma-in-computer-science?id=2716,pickacourse.lk,150000,365,True
Diploma in Computer Application,Sarvodaya Fusion,,,IT,Diploma,,,,https://www.pickacourse.lk/course/diploma-in-computer-application?id=2717,pickacourse.lk,150000,365,True
Certificate in Mobile Application Development for Android Platform,Sarvodaya Fusion,,,IT,Certificate,,,,https://www.pickacourse.lk/course/certificate-in-mobile-application-development-for-android-platform?id=2718,pickacourse.lk,50000,120,True
English & IT Certificate course,Sarvodaya Fusion,,,English,Certificate,,,,https://www.pickacourse.lk/course/english-it-certificate-course?id=2720,pickacourse.lk,50000,120,True
ICT for KIDS I,Sarvodaya Fusion,,,IT,Certificate,,,,https://www.pickacourse.lk/course/ict-for-kids-i?id=2721,pickacourse.lk,50000,120,True
ICT for KIDS II,Sarvodaya Fusion,,,IT,Certificate,,,,https://www.pickacourse.lk/course/ict-for-kids-ii?id=2722,pickacourse.lk,50000,120,True
AutoCAD(2D+3D),SFS Academy,,,Construction,Certificate,,,,https://www.pickacourse.lk/course/autocad2d3d?id=2723,pickacourse.lk,50000,120,True
Revit Architecture,SFS Academy,,,Architecture,Certificate,,,,https://www.pickacourse.lk/course/revit-architecture?id=2724,pickacourse.lk,50000,120,True
Staad.pro,SFS Academy,,,Certificate,Certificate,,,,https://www.pickacourse.lk/course/staadpro?id=2725,pickacourse.lk,50000,120,True
Civil 3D,SFS Academy,,,Certificate,Certificate,,,,https://www.pickacourse.lk/course/civil-3d?id=2726,pickacourse.lk,50000,120,True
Revit MEP,SFS Academy,,,Certificate,Certificate,,,,https://www.pickacourse.lk/course/revit-mep?id=2728,pickacourse.lk,50000,120,True
ETABS,SFS Academy,,,Certificate,Certificate,,,,https://www.pickacourse.lk/course/etabs?id=2729,pickacourse.lk,50000,120,True
Electrical CAD,SFS Academy,,,Construction,Certificate,,,,https://www.pickacourse.lk/course/electrical-cad?id=2730,pickacourse.lk,50000,120,True
Ansys,SFS Academy,,,Certificate,Certificate,,,,https://www.pickacourse.lk/course/ansys?id=2731,pickacourse.lk,50000,120,True
Advance Steel,SFS Academy,,,Certificate,Certificate,,,,https://www.pickacourse.lk/course/advance-steel?id=2732,pickacourse.lk,50000,120,True
Pro Steel,SFS Academy,,,Certificate,Certificate,,,,https://www.pickacourse.lk/course/pro-steel?id=2733,pickacourse.lk,50000,120,True
Solid Works,SFS Academy,,,Certificate,Certificate,,,,https://www.pickacourse.lk/course/solid-works?id=2734,pickacourse.lk,50000,120,True
NAVISWORKS,SFS Academy,,,Certificate,Certificate,,,,https://www.pickacourse.lk/course/navisworks?id=2735,pickacourse.lk,50000,120,True
WaterCAD / WaterGEMS,SFS Academy,,,Construction,Certificate,,,,https://www.pickacourse.lk/course/watercad-watergems?id=2736,pickacourse.lk,50000,120,True
SewerCAD / SewerGEMS,SFS Academy,,,Construction,Certificate,,,,https://www.pickacourse.lk/course/sewercad-sewergems?id=2737,pickacourse.lk,50000,120,True
Primavera,SFS Academy,,,Certificate,Certificate,,,,https://www.pickacourse.lk/course/primavera?id=2738,pickacourse.lk,50000,120,True
MS Project,SFS Academy,,,Certificate,Certificate,,,,https://www.pickacourse.lk/course/ms-project?id=2739,pickacourse.lk,50000,120,True
Project Planning & Management Concepts,SFS Academy,,,Business Management - Specialized,Certificate,,,,https://www.pickacourse.lk/course/project-planning-management-concepts?id=2740,pickacourse.lk,50000,120,True
3Ds Max(For Engineers and Architects),SFS Academy,,,Certificate,Certificate,,,,https://www.pickacourse.lk/course/3ds-maxfor-engineers-and-architects?id=2741,pickacourse.lk,50000,120,True
Diploma in Architectural CAD,SFS Academy,,,Construction,Diploma,,,,https://www.pickacourse.lk/course/diploma-in-architectural-cad?id=2743,pickacourse.lk,150000,365,True
Diploma in Civil CAD,SFS Academy,,,Construction,Diploma,,,,https://www.pickacourse.lk/course/diploma-in-civil-cad?id=2744,pickacourse.lk,150000,365,True
Diploma in Mechanical CAD,SFS Academy,,,Construction,Diploma,,,,https://www.pickacourse.lk/course/diploma-in-mechanical-cad?id=2745,pickacourse.lk,150000,365,True
Diploma in Building Design,SFS Academy,,,Diploma,Diploma,,,,https://www.pickacourse.lk/course/diploma-in-building-design?id=2746,pickacourse.lk,150000,365,True
Diploma in Electrical CAD,SFS Academy,,,Construction,Diploma,,,,https://www.pickacourse.lk/course/diploma-in-electrical-cad?id=2747,pickacourse.lk,150000,365,True
Diploma in Project Planning & Management Concepts,SFS Academy,,,Business Management - Specialized,Diploma,,,,https://www.pickacourse.lk/course/diploma-in-project-planning-management-concepts?id=2749,pickacourse.lk,150000,365,True
Diploma in Construction Technology & Revit Structure – NVQ 05,SFS Academy,,,Diploma,Diploma,,,,https://www.pickacourse.lk/course/diploma-in-construction-technology-revit-structure-nvq-05?id=2750,pickacourse.lk,150000,365,True
Professional in Architectural CADD,SFS Academy,,,Construction,Certificate,,,,https://www.pickacourse.lk/course/professional-in-architectural-cadd?id=2751,pickacourse.lk,50000,120,True
Professional in Civil CADD,SFS Academy,,,Construction,Certificate,,,,https://www.pickacourse.lk/course/professional-in-civil-cadd?id=2752,pickacourse.lk,50000,120,True
Professional in Mechanical CADD,SFS Academy,,,Construction,Certificate,,,,https://www.pickacourse.lk/course/professional-in-mechanical-cadd?id=2753,pickacourse.lk,50000,120,True
Professional in Project Planning & Management,SFS Academy,,,Business Management - Specialized,Certificate,,,,https://www.pickacourse.lk/course/professional-in-project-planning-management?id=2754,pickacourse.lk,50000,120,True
Quantity Surveying (NVQ 04 & 05),SFS Academy,,,Construction,Diploma,,,,https://www.pickacourse.lk/course/quantity-surveying-nvq-04-05?id=2755,pickacourse.lk,150000,365,True
Draftsmanship (NVQ 04 & 05),SFS Academy,,,Construction,Diploma,,,,https://www.pickacourse.lk/course/draftsmanship-nvq-04-05?id=2756,pickacourse.lk,150000,365,True
Construction Site Supervising (NVQ 04 & 05),SFS Academy,,,Construction,Diploma,,,,https://www.pickacourse.lk/course/construction-site-supervising-nvq-04-05?id=2757,pickacourse.lk,150000,365,True
Diploma in Interior Design Technology (NVQ 05),SFS Academy,,,Architecture,Diploma,,,,https://www.pickacourse.lk/course/diploma-in-interior-design-technology-nvq-05?id=2758,pickacourse.lk,150000,365,True
Computer Graphic designing (NVQ 04),SFS Academy,,,,Diploma,,,,https://www.pickacourse.lk/course/computer-graphic-designing-nvq-04?id=2759,pickacourse.lk,150000,365,True
Information & Communication Technology (NVQ 04 & 05),SFS Academy,,,IT,Diploma,,,,https://www.pickacourse.lk/course/information-communication-technology-nvq-04-05?id=2760,pickacourse.lk,150000,365,True
Occupational Safety & Health Officer (NVQ 04),SFS Academy,,,Science,Diploma,,,,https://www.pickacourse.lk/course/occupational-safety-health-officer-nvq-04?id=2761,pickacourse.lk,150000,365,True
Advanced Diploma in Business Information Technology (ADBIT),Siksil Institute of Business and Technology - SIBT,,,Business Management,Advanced Diploma / Higher National Diploma,,,,https://www.pickacourse.lk/course/advanced-diploma-in-business-information-technology-adbit?id=2762,pickacourse.lk,150000,365,True
Advanced Diploma in Information Technology (ADIT),Siksil Institute of Business and Technology - SIBT,,,IT,Advanced Diploma / Higher National Diploma,,,,https://www.pickacourse.lk/course/advanced-diploma-in-information-technology-adit?id=2763,pickacourse.lk,150000,365,True
